=cmd-param-changed,param="logging enabled",value="on"
~"index,tick,delta_tick,mode,x,y,z,conv_status,read_status\n"
~"1825,4390,3688,1,-1088,-6192,-32528,209,0\n"
~"1826,4392,3690,1,-1024,-6240,-32528,17,0\n"
~"1827,4394,3692,1,-944,-6240,-32528,81,0\n"
~"1828,4396,3694,1,-1024,-6336,-32528,145,0\n"
~"1829,4398,3696,1,-1152,-6320,-32528,209,0\n"
~"1830,4400,3698,1,-3920,5008,-32528,17,0\n"
~"1831,4402,3700,1,-7424,17888,-32528,209,0\n"
~"1832,4404,3702,1,-7088,17968,-32528,177,0\n"
~"1833,4406,3704,1,-6640,13280,-32528,241,0\n"
~"1834,4408,3706,1,-656,-6448,-32528,49,0\n"
~"1835,4410,3708,1,-608,-6400,-32528,113,0\n"
~"1836,4412,3710,1,-544,-6480,-32528,209,0\n"
~"1837,4414,3712,1,-768,-6448,-32528,17,0\n"
~"1838,4416,3714,1,-752,-6496,-32528,81,0\n"
~"1839,4418,3716,1,-848,-6432,-32528,145,0\n"
~"1840,4420,3718,1,-864,-6384,-32528,209,0\n"
~"1841,4422,3720,1,-640,-6400,-32528,17,0\n"
~"1842,4424,3722,1,-864,-6528,-32528,81,0\n"
~"1843,4426,3724,1,-768,-6288,-32528,145,0\n"
~"1844,4428,3726,1,-864,-6624,-32528,209,0\n"
~"1845,4430,3728,1,-560,-6320,-32528,17,0\n"
~"1846,4432,3730,1,-640,-6496,-32528,81,0\n"
~"1847,4434,3732,1,-720,-6384,-32528,177,0\n"
~"1848,4436,3734,1,-1312,-3920,-32528,241,0\n"
~"1849,4438,3736,1,-7776,17792,-32528,49,0\n"
~"1850,4440,3738,1,-7728,17456,-32528,113,0\n"
~"1851,4442,3740,1,-7360,15648,-32528,177,0\n"
~"1852,4444,3742,1,-688,-7104,-32528,241,0\n"
~"1853,4446,3744,1,-416,-7024,-32528,81,0\n"
~"1854,4448,3746,1,-672,-7232,-32528,145,0\n"
~"1855,4450,3748,1,-448,-6912,-32528,209,0\n"
~"1856,4452,3750,1,-704,-7264,-32528,113,0\n"
~"1857,4454,3752,1,-576,-7104,-32528,81,0\n"
~"1858,4456,3754,1,-544,-7072,-32528,145,0\n"
~"1859,4458,3756,1,-672,-7120,-32528,209,0\n"
~"1860,4460,3758,1,-656,-6976,-32528,17,0\n"
~"1861,4462,3760,1,-672,-7184,-32528,81,0\n"
~"1862,4464,3762,1,-544,-6992,-32528,145,0\n"
~"1863,4466,3764,1,-544,-7024,-32528,209,0\n"
~"1864,4468,3766,1,-560,-7200,-32528,17,0\n"
~"1865,4470,3768,1,-592,-7216,-32528,81,0\n"
~"1866,4472,3770,1,-752,-7040,-32528,145,0\n"
~"1867,4474,3772,1,-1792,-2336,-32528,209,0\n"
~"1868,4476,3774,1,-7792,17632,-32528,17,0\n"
~"1869,4479,3777,1,-7792,17456,-32528,113,0\n"
~"1870,4481,3779,1,-832,-7264,-32528,177,0\n"
~"1871,4483,3781,1,-736,-7216,-32528,241,0\n"
~"1872,4485,3783,1,-592,-7200,-32528,49,0\n"
~"1873,4487,3785,1,-896,-7120,-32528,113,0\n"
~"1874,4489,3787,1,-656,-7344,-32528,177,0\n"
~"1875,4491,3789,1,-608,-7152,-32528,17,0\n"
~"1876,4493,3791,1,-800,-7408,-32528,81,0\n"
~"1877,4495,3793,1,-784,-7440,-32528,145,0\n"
~"1878,4497,3795,1,-736,-7264,-32528,209,0\n"
~"1879,4499,3797,1,-896,-7456,-32528,17,0\n"
~"1880,4501,3799,1,-656,-7280,-32528,81,0\n"
~"1881,4503,3801,1,-816,-7024,-32528,241,0\n"
~"1882,4505,3803,1,-672,-7248,-32528,209,0\n"
~"1883,4507,3805,1,-624,-7344,-32528,17,0\n"
~"1884,4509,3807,1,-688,-7376,-32528,81,0\n"
~"1885,4511,3809,1,-752,-7040,-32528,145,0\n"
~"1886,4513,3811,1,-928,-7360,-32528,209,0\n"
~"1887,4515,3813,1,-768,-7264,-32528,17,0\n"
~"1888,4517,3815,1,-768,-7232,-32528,81,0\n"
~"1889,4519,3817,1,-896,-7392,-32528,145,0\n"
~"1890,4521,3819,1,-8224,16128,-32528,209,0\n"
~"1891,4523,3821,1,-8032,17488,-32528,17,0\n"
~"1892,4525,3823,1,-7936,17424,-32528,81,0\n"
~"1893,4527,3825,1,-768,-6128,-32528,177,0\n"
~"1894,4529,3827,1,-784,-6160,-32528,241,0\n"
~"1895,4531,3829,1,-816,-6096,-32528,49,0\n"
~"1896,4533,3831,1,-816,-6176,-32528,113,0\n"
~"1897,4535,3833,1,-896,-6208,-32528,177,0\n"
~"1898,4537,3835,1,-848,-6240,-32528,241,0\n"
~"1899,4539,3837,1,-816,-6128,-32528,49,0\n"
~"1900,4541,3839,1,-896,-6240,-32528,113,0\n"
~"1901,4543,3841,1,-768,-6192,-32528,177,0\n"
~"1902,4545,3843,1,-800,-6368,-32528,241,0\n"
~"1903,4547,3845,1,-752,-6160,-32528,49,0\n"
~"1904,4549,3847,1,-784,-6112,-32528,113,0\n"
~"1905,4551,3849,1,-736,-6240,-32528,177,0\n"
~"1906,4553,3851,1,-720,-6144,-32528,81,0\n"
~"1907,4555,3853,1,-832,-6224,-32528,49,0\n"
~"1908,4557,3855,1,-832,-6272,-32528,113,0\n"
~"1909,4559,3857,1,-816,-6352,-32528,209,0\n"
~"1910,4561,3859,1,-1312,-4144,-32528,17,0\n"
~"1911,4563,3861,1,-7936,17424,-32528,81,0\n"
~"1912,4565,3863,1,-7792,17520,-32528,145,0\n"
~"1913,4567,3865,1,-7712,17296,-32528,209,0\n"
~"1914,4569,3867,1,-896,-5648,-32528,17,0\n"
~"1915,4571,3869,1,-864,-5760,-32528,113,0\n"
~"1916,4573,3871,1,-944,-5600,-32528,177,0\n"
~"1917,4575,3873,1,-768,-5696,-32528,241,0\n"
~"1918,4577,3875,1,-960,-5776,-32528,49,0\n"
~"1919,4580,3878,1,-816,-5856,-32528,145,0\n"
~"1920,4582,3880,1,-688,-5600,-32528,241,0\n"
~"1921,4584,3882,1,-880,-5696,-32528,49,0\n"
~"1922,4586,3884,1,-880,-5872,-32528,113,0\n"
~"1923,4588,3886,1,-880,-5696,-32528,177,0\n"
~"1924,4590,3888,1,-864,-5728,-32528,241,0\n"
~"1925,4592,3890,1,-928,-5856,-32528,49,0\n"
~"1926,4594,3892,1,-976,-5648,-32528,113,0\n"
~"1927,4596,3894,1,-976,-5696,-32528,177,0\n"
~"1928,4598,3896,1,-816,-5728,-32528,241,0\n"
~"1929,4600,3898,1,-992,-5856,-32528,49,0\n"
~"1930,4602,3900,1,-3024,704,-32528,113,0\n"
~"1931,4604,3902,1,-8544,17104,-32528,49,0\n"
~"1932,4606,3904,1,-8496,17072,-32528,17,0\n"
~"1933,4608,3906,1,-9472,16320,-32528,81,0\n"
~"1934,4610,3908,1,-1296,-4752,-32528,145,0\n"
~"1935,4612,3910,1,-1376,-4512,-32528,209,0\n"
~"1936,4614,3912,1,-1264,-4672,-32528,49,0\n"
~"1937,4616,3914,1,-1248,-4736,-32528,113,0\n"
~"1938,4618,3916,1,-1168,-4720,-32528,177,0\n"
~"1939,4620,3918,1,-1216,-4672,-32528,241,0\n"
~"1940,4622,3920,1,-1232,-4672,-32528,49,0\n"
~"1941,4624,3922,1,-1200,-4640,-32528,113,0\n"
~"1942,4626,3924,1,-1360,-4768,-32528,209,0\n"
~"1943,4628,3926,1,-1488,-4736,-32528,17,0\n"
~"1944,4630,3928,1,-1408,-4656,-32528,81,0\n"
~"1945,4632,3930,1,-1312,-4704,-32528,145,0\n"
~"1946,4634,3932,1,-1440,-4704,-32528,209,0\n"
~"1947,4636,3934,1,-1248,-4784,-32528,17,0\n"
~"1948,4638,3936,1,-1328,-4768,-32528,113,0\n"
~"1949,4640,3938,1,-1328,-4688,-32528,209,0\n"
~"1950,4642,3940,1,-1456,-4720,-32528,17,0\n"
~"1951,4644,3942,1,-1264,-4704,-32528,81,0\n"
~"1952,4646,3944,1,15120,13648,-32528,145,0\n"
~"1953,4648,3946,1,17392,15936,-32528,209,0\n"
~"1954,4650,3948,1,17488,15904,-32528,17,0\n"
~"1955,4652,3950,1,17344,15792,-32528,113,0\n"
~"1956,4654,3952,1,13520,11744,-32528,49,0\n"
~"1957,4656,3954,1,-2288,-7072,-32528,17,0\n"
~"1958,4658,3956,1,-2384,-7024,-32528,81,0\n"
~"1959,4660,3958,1,-2448,-6976,-32528,145,0\n"
~"1960,4662,3960,1,-2336,-6832,-32528,209,0\n"
~"1961,4664,3962,1,-2336,-6928,-32528,17,0\n"
~"1962,4666,3964,1,-2256,-6976,-32528,81,0\n"
~"1963,4668,3966,1,-2176,-7120,-32528,145,0\n"
~"1964,4670,3968,1,-2416,-6976,-32528,209,0\n"
~"1965,4672,3970,1,-2320,-6864,-32528,17,0\n"
~"1966,4674,3972,1,-2336,-7056,-32528,81,0\n"
~"1967,4676,3974,1,-2256,-7056,-32528,145,0\n"
~"1968,4678,3976,1,-2336,-7072,-32528,209,0\n"
~"1969,4681,3979,1,-2240,-7024,-32528,49,0\n"
~"1970,4683,3981,1,-2112,-7104,-32528,113,0\n"
~"1971,4685,3983,1,-256,-6784,-32528,177,0\n"
~"1972,4687,3985,1,14736,2832,-32528,241,0\n"
~"1973,4689,3987,1,25376,7744,-32528,49,0\n"
~"1974,4691,3989,1,25440,7952,-32528,113,0\n"
~"1975,4693,3991,1,25008,7408,-32528,177,0\n"
~"1976,4695,3993,1,0,-6064,-32528,241,0\n"
~"1977,4697,3995,1,-2096,-6752,-32528,49,0\n"
~"1978,4699,3997,1,-2240,-6688,-32528,113,0\n"
~"1979,4701,3999,1,-2000,-6784,-32528,177,0\n"
~"1980,4703,4001,1,-1968,-6864,-32528,241,0\n"
~"1981,4705,4003,1,-2016,-6896,-32528,145,0\n"
~"1982,4707,4005,1,-2064,-6848,-32528,113,0\n"
~"1983,4709,4007,1,-2128,-6896,-32528,177,0\n"
~"1984,4711,4009,1,-2048,-6688,-32528,241,0\n"
~"1985,4713,4011,1,-2064,-6688,-32528,49,0\n"
~"1986,4715,4013,1,-2160,-6768,-32528,113,0\n"
~"1987,4717,4015,1,-2016,-6704,-32528,177,0\n"
~"1988,4719,4017,1,-2240,-6736,-32528,241,0\n"
~"1989,4721,4019,1,-2144,-6928,-32528,49,0\n"
~"1990,4723,4021,1,-2096,-6912,-32528,113,0\n"
~"1991,4725,4023,1,912,-29936,-32528,177,0\n"
~"1992,4727,4025,1,1008,-29856,-32528,241,0\n"
~"1993,4729,4027,1,1120,-29824,-32528,49,0\n"
~"1994,4731,4029,1,448,-27392,-32528,145,0\n"
~"1995,4733,4031,1,-64,-7200,-32528,209,0\n"
~"1996,4735,4033,1,0,-7248,-32528,17,0\n"
~"1997,4737,4035,1,64,-7280,-32528,81,0\n"
~"1998,4739,4037,1,-192,-7232,-32528,145,0\n"
~"1999,4741,4039,1,-32,-7392,-32528,241,0\n"
~"2000,4743,4041,1,-192,-7360,-32528,49,0\n"
~"2001,4745,4043,1,-96,-7360,-32528,113,0\n"
~"2002,4747,4045,1,-32,-7328,-32528,177,0\n"
~"2003,4749,4047,1,-112,-7216,-32528,241,0\n"
~"2004,4751,4049,1,-64,-7312,-32528,81,0\n"
~"2005,4753,4051,1,-64,-7168,-32528,145,0\n"
~"2006,4755,4053,1,-144,-7344,-32528,49,0\n"
~"2007,4757,4055,1,-80,-7216,-32528,17,0\n"
~"2008,4759,4057,1,6016,-28784,-32528,81,0\n"
~"2009,4761,4059,1,6048,-28816,-32528,177,0\n"
~"2010,4763,4061,1,5872,-29024,-32528,241,0\n"
~"2011,4765,4063,1,5776,-28832,-32528,49,0\n"
~"2012,4767,4065,1,5760,-28832,-32528,113,0\n"
~"2013,4769,4067,1,6848,-22768,-32528,177,0\n"
~"2014,4771,4069,1,3456,-9024,-32528,241,0\n"
~"2015,4773,4071,1,3216,-8752,-32528,49,0\n"
~"2016,4775,4073,1,3168,-8576,-32528,113,0\n"
~"2017,4777,4075,1,3232,-8688,-32528,177,0\n"
~"2018,4779,4077,1,3328,-8752,-32528,241,0\n"
~"2019,4782,4080,1,3248,-8720,-32528,81,0\n"
~"2020,4784,4082,1,3328,-8784,-32528,145,0\n"
~"2021,4786,4084,1,3376,-8656,-32528,209,0\n"
~"2022,4788,4086,1,3264,-8768,-32528,17,0\n"
~"2023,4790,4088,1,3264,-8640,-32528,81,0\n"
~"2024,4792,4090,1,3312,-8656,-32528,145,0\n"
~"2025,4794,4092,1,3232,-8480,-32528,209,0\n"
~"2026,4796,4094,1,3200,-8576,-32528,17,0\n"
~"2027,4798,4096,1,3280,-8912,-32528,81,0\n"
~"2028,4800,4098,1,-12224,-26400,-32528,145,0\n"
~"2029,4802,4100,1,-13152,-25920,-32528,209,0\n"
~"2030,4804,4102,1,-14848,-24880,-32528,17,0\n"
~"2031,4806,4104,1,-15232,-24080,-32528,177,0\n"
~"2032,4808,4106,1,-4320,-7232,-32528,145,0\n"
~"2033,4810,4108,1,-1328,-4272,-32528,209,0\n"
~"2034,4812,4110,1,-1472,-3968,-32528,17,0\n"
~"2035,4814,4112,1,-1584,-4224,-32528,113,0\n"
~"2036,4816,4114,1,-1488,-4128,-32528,177,0\n"
~"2037,4818,4116,1,-1360,-3920,-32528,241,0\n"
~"2038,4820,4118,1,-1392,-4000,-32528,49,0\n"
~"2039,4822,4120,1,-1392,-4032,-32528,113,0\n"
~"2040,4824,4122,1,-1424,-4144,-32528,177,0\n"
~"2041,4826,4124,1,-1488,-4112,-32528,241,0\n"
~"2042,4828,4126,1,-1376,-4016,-32528,49,0\n"
~"2043,4830,4128,1,-1344,-4112,-32528,113,0\n"
~"2044,4832,4130,1,-1344,-4240,-32528,177,0\n"
~"2045,4834,4132,1,-1440,-4160,-32528,241,0\n"
~"2046,4836,4134,1,-1152,-4016,-32528,49,0\n"
~"2047,4838,4136,1,-18304,-9392,-32528,113,0\n"
