Timestamp(ms),Current(uA)
52480,5490.618
52490,5116.465
52500,5003.089
52510,4884.416
52520,4903.765
52530,4792.120
52540,4817.270
52550,4808.613
52560,4747.801
52570,4779.549
52580,4768.256
52590,4776.806
52600,4745.242
52610,4759.937
52620,4772.798
52630,3039.282
52640,2213.268
52650,1908.901
52660,1793.016
52670,1754.262
52680,1734.743
52690,1737.324
52700,1718.955
52710,1738.020
52720,1789.347
52730,1754.654
52740,1791.807
52750,1791.255
52760,1773.874
52770,1750.170
52780,1744.328
52790,1730.478
52800,1733.697
52810,1757.328
52820,1742.738
52830,1734.766
52840,1726.072
52850,1733.901
52860,1727.404
52870,1729.114
52880,1741.936
52890,1730.987
52900,1777.720
52910,1743.329
52920,1736.929
52930,1731.316
52940,1742.826
52950,1737.074
52960,2819.175
52970,4659.494
52980,4942.095
52990,5101.783
53000,5077.943
53010,4946.218
53020,5393.923
53030,6581.809
53040,6992.091
53050,12705.384
53060,13743.742
53070,13978.500
53080,13995.643
53090,13638.682
53100,13993.196
53110,13857.854
53120,13720.125
53130,13643.721
53140,13204.036
53150,13051.268
53160,13442.354
53170,13608.785
53180,13418.578
53190,13220.121
53200,13446.094
53210,13624.889
53220,13428.966
53230,13281.388
53240,13327.172
53250,13280.121
53260,12513.896
53270,11572.818
53280,11463.697
53290,11093.753
53300,11336.171
53310,10789.956
53320,10850.417
53330,10943.276
53340,10713.447
53350,10215.290
53360,9724.854
53370,9456.071
53380,9451.718
53390,9238.856
53400,8906.400
53410,8792.965
53420,8561.128
53430,8361.422
53440,8307.143
53450,8002.226
53460,7955.437
53470,7862.398
53480,7697.440
53490,7657.153
53500,7454.675
53510,7356.151
53520,7413.121
53530,7171.034
53540,7077.128
53550,7094.719
53560,7136.202
53570,7108.396
53580,7018.362
53590,6975.929
53600,6967.699
53610,6924.614
53620,6821.872
53630,6934.000
53640,6818.963
53650,6805.851
53660,6802.020
53670,6823.030
53680,6684.166
53690,6647.877
53700,6710.971
53710,6747.621
53720,6680.560
53730,6672.248
53740,6541.105
53750,6575.907
53760,6753.575
53770,6610.144
53780,6696.610
53790,6593.040
53800,6622.804
53810,6669.729
53820,6718.024
53830,6677.148
53840,6641.535
53850,6696.987
53860,6751.670
53870,6678.698
53880,6685.880
53890,6591.156
53900,6598.229
53910,6787.825
53920,6741.840
53930,6654.124
53940,6739.096
53950,6779.529
53960,6749.894
53970,6803.682
53980,6658.178
53990,6651.064
54000,6757.683
54010,6675.758
54020,6657.464
54030,6868.633
54040,6848.587
54050,6723.137
54060,6573.145
54070,6655.969
54080,6796.164
54090,6695.094
54100,6684.206
54110,6750.464
54120,6808.665
54130,6845.284
54140,6666.717
54150,6699.506
54160,6705.360
54170,6792.437
54180,6685.385
54190,6709.924
54200,6756.202
54210,6663.184
54220,6703.392
54230,6697.642
54240,6639.106
54250,6598.446
54260,6638.826
54270,6765.707
54280,6688.594
54290,6653.787
54300,6575.608
54310,6530.906
54320,6695.102
54330,6565.397
54340,6589.487
54350,6676.800
54360,6632.540
54370,6551.257
54380,6674.488
54390,6768.767
54400,6743.586
54410,6685.336
54420,6568.371
54430,6277.669
54440,5311.132
54450,4922.281
54460,4785.611
54470,4712.909
54480,4725.123
54490,4697.961
54500,4742.146
54510,4674.580
54520,4702.017
54530,4710.765
54540,4652.995
54550,4718.007
54560,4729.712
54570,4756.660
54580,4686.462
54590,4666.167
54600,4672.769
54610,4645.095
54620,4671.012
54630,4695.882
54640,4755.329
54650,4738.655
54660,4771.695
54670,4738.192
54680,4724.755
54690,4714.352
54700,4702.686
54710,4716.814
54720,4658.749
54730,4691.094
54740,4704.267
54750,4738.847
54760,4689.789
54770,4766.464
54780,4689.246
54790,4724.413
54800,4731.121
54810,4721.271
54820,4709.465
54830,4665.335
54840,4720.044
54850,4684.926
54860,4736.172
54870,4694.543
54880,4755.678
54890,4781.646
54900,4687.716
54910,4706.662
54920,4664.975
54930,4732.679
54940,4710.518
54950,4710.164
54960,4706.060
54970,4690.935
54980,4688.967
54990,4713.897
55000,4748.068
55010,4681.616
55020,4723.579
55030,4636.478
55040,4681.685
55050,4673.016
55060,4746.441
55070,4698.771
55080,4739.479
55090,4702.651
55100,4720.452
55110,4707.556
55120,4763.658
55130,4733.301
55140,4671.200
55150,4705.064
55160,4638.286
55170,4693.484
55180,4635.902
55190,4753.272
55200,4699.144
55210,4752.847
55220,4716.829
55230,4644.008
55240,4723.749
55250,4676.216
55260,4717.193
55270,4682.685
55280,4738.516
55290,4682.024
55300,4686.188
55310,4698.225
55320,4777.148
55330,4692.315
55340,4715.463
55350,4710.620
55360,4717.093
55370,4720.344
55380,4730.083
55390,4732.096
55400,4717.224
55410,4772.924
55420,4717.027
55430,4771.092
55440,4701.814
55450,4785.214
55460,4712.542
55470,4642.368
55480,4669.098
55490,4705.134
55500,4716.758
55510,4693.354
55520,4727.238
55530,4642.575
55540,4721.154
55550,4734.274
55560,4780.699
55570,4709.570
55580,4644.817
55590,4691.105
55600,4691.399
55610,4662.171
55620,4717.946
55630,4706.844
55640,4699.720
55650,4768.951
55660,4753.392
55670,4680.095
55680,4750.357
55690,4682.421
55700,4710.475
55710,4703.835
55720,4723.025
55730,4695.072
55740,4683.706
55750,4714.371
55760,4686.070
55770,4720.142
55780,4694.185
55790,4744.171
55800,4788.792
55810,4741.342
55820,4692.993
55830,4706.678
55840,4709.018
55850,4731.294
55860,4717.191
55870,4737.012
55880,4686.773
55890,4708.111
55900,4734.921
55910,4696.321
55920,4693.035
55930,4694.839
55940,4723.715
55950,4692.903
55960,4707.114
55970,4689.883
55980,4734.956
55990,4693.574
56000,4724.425
56010,4731.289
56020,4732.216
56030,4746.458
56040,4683.509
56050,4699.572
56060,4668.308
56070,4723.400
56080,4713.501
56090,4681.801
56100,4683.188
56110,4642.077
56120,4740.982
56130,4687.452
56140,4729.249
56150,4691.418
56160,4772.313
56170,4731.990
56180,4690.705
56190,4732.839
56200,4679.489
56210,4746.333
56220,4696.732
56230,4777.104
56240,4734.546
56250,4723.726
56260,4704.527
56270,4652.191
56280,4707.626
56290,4656.806
56300,4761.168
56310,4683.615
56320,4733.000
56330,4694.314
56340,4695.165
56350,4689.968
56360,4677.557
56370,4759.650
56380,4731.272
56390,4808.987
56400,4750.510
56410,4774.184
56420,4718.275
56430,4727.715
56440,4702.501
56450,4663.203
56460,4722.936
56470,4691.907
56480,4681.994
56490,4637.274
56500,4687.294
56510,4646.319
56520,4759.540
56530,4706.978
56540,4680.139
56550,4726.982
56560,4705.982
56570,4731.159
56580,4710.434
56590,4793.472
56600,4713.113
56610,4704.391
56620,4729.250
56630,4694.309
56640,4760.219
56650,4690.742
56660,4732.879
56670,4726.174
56680,4739.014
56690,4681.717
56700,4740.528
56710,4753.191
56720,4686.073
56730,4716.250
56740,4679.383
56750,4743.466
56760,4720.881
56770,4770.578
56780,4727.605
56790,4726.917
56800,4656.134
56810,4773.587
56820,4726.571
56830,4748.082
56840,4651.755
56850,4641.140
56860,4717.451
56870,4690.843
56880,4709.624
56890,4666.704
56900,4741.963
56910,4677.881
56920,4675.748
56930,4709.028
56940,4679.023
56950,4665.226
56960,4621.159
56970,4686.367
56980,4676.395
56990,4751.286
57000,4691.484
57010,4671.863
57020,4707.209
57030,4667.663
57040,4707.407
57050,4666.880
57060,4720.437
57070,4700.431
57080,4692.467
57090,4682.870
57100,4671.797
57110,4692.736
57120,4728.813
57130,4730.281
57140,4698.701
57150,4736.466
57160,4685.861
57170,4666.611
57180,4715.634
57190,4658.220
57200,4679.639
57210,4706.531
57220,4729.764
57230,4704.409
57240,4709.350
57250,4688.433
57260,4749.969
57270,4692.180
57280,4698.073
57290,4691.156
57300,4684.996
57310,4756.163
57320,4689.786
57330,4708.773
57340,4666.850
57350,4741.686
57360,4707.435
57370,4763.232
57380,4677.099
57390,4651.082
57400,4690.526
57410,4777.961
57420,4699.897
57430,4680.789
57440,4746.158
57450,4713.575
57460,4738.752
57470,4733.706
57480,4751.890
57490,4725.217
57500,4686.148
57510,4718.533
57520,4674.960
57530,4680.892
57540,4686.112
57550,4705.783
57560,4663.888
57570,4759.564
57580,4722.895
57590,4683.522
57600,4663.512
57610,4662.761
57620,4721.299
57630,4661.955
57640,4688.272
57650,4677.958
57660,4709.450
57670,4669.224
57680,4730.312
57690,4697.850
57700,4710.735
57710,4690.852
57720,4771.070
57730,4737.176
57740,4690.981
57750,4873.341
57760,6040.117
57770,8174.147
57780,20605.943
57790,37343.500
57800,44320.457
57810,42716.813
57820,37930.582
57830,31842.676
57840,20763.047
57850,10703.282
57860,7175.146
57870,6113.745
57880,4162.717
57890,2680.616
57900,3689.826
57910,4848.959
57920,4802.435
57930,4852.310
57940,4841.993
57950,4865.351
57960,4835.391
57970,4990.360
57980,5124.390
57990,4981.847
58000,4823.075
58010,4740.115
58020,4735.746
58030,4706.984
58040,4757.267
58050,4714.713
58060,4700.820
58070,4741.332
58080,4674.036
58090,4727.271
58100,4685.877
58110,3367.635
58120,2337.651
58130,2021.948
58140,1835.724
58150,1766.842
58160,1743.577
58170,1728.911
58180,1733.331
58190,1739.203
58200,1735.856
58210,1737.430
58220,1734.084
58230,1778.509
58240,1753.133
58250,1740.281
58260,1743.091
58270,1740.319
58280,1729.279
58290,1732.522
58300,1736.346
58310,1730.311
58320,1746.081
58330,1769.799
58340,1749.236
58350,1740.017
58360,1728.739
58370,1732.161
58380,1771.347
58390,1739.891
58400,1739.708
58410,1734.438
58420,1734.012
58430,1730.427
58440,1738.351
58450,1738.754
58460,1735.930
58470,1731.240
58480,1733.094
58490,1727.583
58500,1744.481
58510,1739.096
58520,1771.608
58530,1744.151
58540,1740.896
58550,1734.179
58560,1736.589
58570,1736.255
58580,1727.247
58590,1733.058
58600,1732.431
58610,1726.099
58620,1761.663
58630,1746.903
58640,1737.620
58650,1735.828
58660,1729.525
58670,1733.914
58680,1733.659
58690,1730.640
58700,1736.922
58710,1776.800
58720,1746.002
58730,1740.948
58740,1735.429
58750,1747.259
58760,1739.477
58770,1730.500
58780,1734.637
58790,1731.715
58800,1728.086
58810,1762.293
58820,1751.538
58830,1731.570
58840,1729.186
58850,1730.068
58860,1730.028
58870,1746.866
58880,1732.254
58890,1733.240
58900,1752.751
58910,1763.260
58920,1744.215
58930,1733.126
58940,1749.059
58950,1738.957
58960,1730.061
58970,1732.487
58980,1729.943
58990,1727.757
59000,1757.079
59010,1734.955
59020,1736.424
59030,1731.176
59040,1728.532
59050,1732.369
59060,1737.933
59070,1736.801
59080,1733.928
59090,1730.657
59100,1732.945
59110,3052.491
59120,4587.323
59130,4747.292
59140,4801.394
59150,4790.522
59160,4860.593
59170,4841.500
59180,4973.291
59190,5102.724
59200,5210.282
59210,4849.417
59220,4819.022
59230,4725.174
59240,4746.621
59250,4714.531
59260,4739.680
59270,4708.408
59280,4670.460
59290,4746.283
59300,4707.579
59310,3536.375
59320,2396.669
59330,1975.863
59340,1885.698
59350,1788.727
59360,1755.339
59370,1735.712
59380,1735.013
59390,1734.260
59400,1731.717
59410,1739.607
59420,1730.131
59430,1731.669
59440,1731.319
59450,1725.171
59460,1733.275
59470,1759.306
59480,1737.285
59490,1738.944
59500,1728.479
59510,1730.126
59520,1729.378
59530,1737.199
59540,1739.755
59550,1733.834
59560,1732.639
59570,1734.569
59580,1730.804
59590,1779.559
59600,1750.275
59610,1734.858
59620,1736.374
59630,1734.838
59640,1725.822
59650,1784.536
59660,1747.616
59670,1738.881
59680,1730.372
59690,1729.328
59700,1733.420
59710,1740.170
59720,1741.379
59730,1735.452
59740,1731.321
59750,1734.435
59760,1726.301
59770,1735.322
59780,1740.241
59790,1783.786
59800,1754.167
59810,1736.201
59820,1734.890
59830,1735.478
59840,1748.838
59850,1742.190
59860,1735.440
59870,1730.129
59880,1732.189
59890,1725.240
59900,1742.451
59910,1753.662
59920,1740.667
59930,1734.587
59940,1731.380
59950,1732.679
59960,1739.104
59970,1734.771
59980,1768.693
59990,1750.810
60000,1740.257
60010,1729.778
60020,1750.011
60030,1737.197
60040,1731.295
60050,1732.424
60060,1726.349
60070,1731.838
60080,1771.914
60090,1746.518
60100,1737.016
60110,1727.073
60120,1732.681
60130,1728.710
60140,1735.779
60150,1739.656
60160,1731.035
60170,1732.726
60180,1766.717
60190,1740.068
60200,1734.939
60210,1735.698
60220,1727.988
60230,1734.746
60240,1727.378
60250,1729.492
60260,1732.613
60270,1775.132
60280,1748.850
60290,1735.372
60300,1730.269
60310,2913.647
60320,4306.102
60330,4650.099
60340,5072.133
60350,5322.401
60360,5152.139
60370,4981.466
60380,4897.860
60390,4875.518
60400,4806.489
60410,4763.591
60420,4708.952
60430,4775.406
60440,4709.142
60450,4745.600
60460,4685.968
60470,4749.175
60480,4709.547
60490,4711.024
60500,3810.458
60510,2501.538
60520,2012.194
60530,1836.429
60540,1765.551
60550,1748.407
60560,1785.513
60570,1760.749
60580,1742.985
60590,1731.089
60600,1733.616
60610,1731.775
60620,1729.021
60630,1736.571
60640,1733.350
60650,1730.106
60660,1772.860
60670,1748.477
60680,1736.651
60690,1749.863
60700,1734.870
60710,1735.668
60720,1729.076
60730,1730.419
60740,1730.534
60750,1743.956
60760,1762.977
60770,1738.703
60780,1734.308
60790,1734.195
60800,1853.870
60810,1789.459
60820,1752.429
60830,1733.237
60840,1732.634
60850,1792.173
60860,1749.225
60870,1745.147
60880,1738.113
60890,1734.633
60900,1730.938
60910,1729.740
60920,1753.034
60930,1734.122
60940,1743.304
60950,1796.178
60960,1752.165
60970,1739.025
60980,1728.754
60990,1733.370
61000,1743.847
61010,1728.736
61020,1734.715
61030,1726.979
61040,1734.273
61050,1791.629
61060,1752.833
61070,1744.006
61080,1737.167
61090,1731.424
61100,1732.537
61110,1727.674
61120,1748.413
61130,1736.807
61140,1731.350
61150,1771.277
61160,1739.553
61170,1735.728
61180,1733.429
61190,1736.525
61200,1736.618
61210,1727.252
61220,1731.519
61230,1729.731
61240,1790.917
61250,1762.704
61260,1740.023
61270,1736.880
61280,1734.142
61290,1728.409
61300,1735.762
61310,1738.203
61320,1737.272
61330,1731.135
61340,1763.848
61350,1743.209
61360,1730.535
61370,1748.876
61380,1735.541
61390,1731.945
61400,1733.217
61410,1726.642
61420,1732.669
61430,1716.565
61440,1752.022
61450,1743.205
61460,1728.508
61470,1729.578
61480,1729.451
61490,1738.684
61500,2495.594
61510,4435.186
61520,4831.027
61530,4794.179
61540,4847.290
61550,4780.484
61560,4816.805
61570,4825.251
61580,5056.078
61590,5195.652
61600,4903.960
61610,4747.855
61620,4770.576
61630,4724.192
61640,4755.563
61650,4735.669
61660,4678.460
61670,4704.794
61680,4669.796
61690,4716.894
61700,4685.831
61710,4081.559
61720,2600.995
61730,2119.550
61740,1882.606
61750,1786.294
61760,1744.900
61770,1701.873
61780,1663.878
61790,1138.906
61800,1730.368
61810,1772.739
61820,1729.709
61830,1645.203
61840,1693.362
61850,1860.815
61860,1794.762
61870,1771.634
61880,1706.293
61890,1896.132
61900,1914.853
61910,1748.693
61920,1856.294
61930,1924.240
61940,1810.244
61950,1802.640
61960,1842.542
61970,1740.366
61980,1920.698
61990,1908.946
62000,1772.508
62010,1729.716
62020,1800.712
62030,1723.835
62040,1873.295
62050,1791.393
62060,1457.062
62070,1768.690
62080,1351.458
62090,1832.377
62100,1773.635
62110,1689.717
62120,1683.003
62130,1856.806
62140,1770.239
62150,1738.155
62160,1811.753
62170,1918.831
62180,1555.048
62190,2109.029
62200,1874.999
62210,1778.545
62220,1747.050
62230,1747.058
62240,1739.203
62250,1735.488
62260,1731.236
62270,1733.231
62280,1729.121
62290,1795.863
62300,1769.790
62310,1752.320
62320,1740.254
62330,1733.216
62340,1736.313
62350,1761.075
62360,1755.749
62370,1749.103
62380,1745.176
62390,1808.230
62400,1768.096
62410,1757.465
62420,1745.200
62430,1753.174
62440,1757.366
62450,1758.792
62460,1779.419
62470,1780.560
62480,1822.228
62490,1794.396
62500,1775.585
62510,1767.555
62520,1749.845
62530,1758.184
62540,1771.344
62550,1768.935
62560,1758.680
62570,1737.629
62580,1737.088
62590,1804.504
62600,1794.939
62610,1634.125
62620,1730.822
62630,2003.045
62640,1827.404
62650,1771.268
62660,1844.256
62670,1791.523
62680,1770.412
62690,1787.548
62700,1756.613
62710,1897.526
62720,4334.082
62730,4778.671
62740,4877.131
62750,4803.344
62760,4866.034
62770,4824.509
62780,4882.625
62790,5181.779
62800,5208.247
62810,4865.062
62820,4827.081
62830,4753.113
62840,4707.419
62850,4698.060
62860,4670.929
62870,4671.936
62880,4675.990
62890,4737.191
62900,4750.832
62910,4260.361
62920,2660.965
62930,2070.473
62940,1888.211
62950,1837.205
62960,1770.984
62970,1747.253
62980,1733.716
62990,1736.724
63000,1728.535
63010,1769.395
63020,1748.018
63030,1731.555
63040,1732.953
63050,1731.902
63060,1727.269
63070,1744.030
63080,1730.318
63090,1731.189
63100,1728.945
63110,1725.494
63120,1732.152
63130,1776.144
63140,1745.127
63150,1739.673
63160,1733.662
63170,1730.956
63180,1733.893
63190,1738.908
63200,1740.052
63210,1733.477
63220,1727.760
63230,1735.871
63240,1762.145
63250,1741.726
63260,1738.631
63270,1732.106
63280,1731.691
63290,1725.568
63300,1725.431
63310,1723.905
63320,1762.799
63330,1738.513
63340,1730.187
63350,1733.868
63360,1726.229
63370,1734.423
63380,1740.021
63390,1733.721
63400,1734.890
63410,1727.033
63420,1732.376
63430,1785.430
63440,1762.090
63450,1744.637
63460,1732.608
63470,1733.056
63480,1728.031
63490,1729.557
63500,1743.907
63510,1733.391
63520,1730.588
63530,1769.092
63540,1738.788
63550,1737.200
63560,1742.599
63570,1735.701
63580,1734.858
63590,1726.790
63600,1733.406
63610,1728.012
63620,1784.014
63630,1756.456
63640,1737.715
63650,1735.656
63660,1728.305
63670,1731.903
63680,1726.860
63690,1733.770
63700,1730.794
63710,1726.329
63720,1729.776
63730,1755.524
63740,1739.783
63750,1746.953
63760,1736.586
63770,1734.782
63780,1728.724
63790,1734.352
63800,1729.651
63810,1743.082
63820,1733.629
63830,1759.250
63840,1744.470
63850,1731.887
63860,1730.622
63870,1745.354
63880,1728.604
63890,1732.264
63900,1725.583
63910,1920.371
63920,4167.404
63930,4561.803
63940,4914.812
63950,5160.135
63960,5352.889
63970,5046.847
63980,4973.747
63990,4894.130
64000,4874.986
64010,4744.732
64020,4798.158
64030,4781.792
64040,4801.310
64050,4837.779
64060,4784.729
64070,4817.783
64080,4747.116
64090,4808.373
64100,4667.231
64110,2893.572
64120,2157.583
64130,1886.525
64140,1787.433
64150,1750.041
64160,1740.125
64170,1736.089
64180,1734.033
64190,1732.579
64200,1729.425
64210,1732.657
64220,1726.737
64230,1796.882
64240,1754.983
64250,1739.910
64260,1734.725
64270,1729.450
64280,1734.694
64290,1731.532
64300,1737.461
64310,1733.685
64320,1727.734
64330,1788.846
64340,1748.872
64350,1735.985
64360,1741.942
64370,1726.563
64380,1729.839
64390,1727.166
64400,1728.367
64410,1730.501
64420,1737.266
64430,1788.295
64440,1747.040
64450,1737.069
64460,1730.294
64470,1730.972
64480,1740.909
64490,1733.990
64500,1731.795
64510,1734.943
64520,1727.509
64530,1772.626
64540,1754.867
64550,1736.843
64560,1734.387
64570,1726.024
64580,1729.374
64590,1724.551
64600,1742.365
64610,1734.732
64620,1727.527
64630,1757.673
64640,1733.627
64650,1733.078
64660,1729.562
64670,1739.051
64680,1736.497
64690,1730.450
64700,1734.357
64710,1728.304
64720,1804.529
64730,1759.381
64740,1739.151
64750,1727.968
64760,1729.490
64770,1728.521
64780,1721.670
64790,1738.626
64800,1731.570
64810,1727.659
64820,1788.555
64830,1745.323
64840,1739.489
64850,1783.169
64860,1741.369
64870,1737.841
64880,1732.745
64890,1731.342
64900,1730.519
64910,1740.068
64920,1739.016
64930,1727.497
64940,1730.078
64950,1728.369
64960,1727.802
64970,1735.879
64980,1732.167
64990,1732.358
65000,1724.266
65010,1767.090
65020,1737.867
65030,1731.662
65040,1739.523
65050,1733.543
65060,1728.715
65070,1730.349
65080,1732.636
65090,1726.562
65100,1762.698
65110,3921.364
65120,4791.570
65130,4865.864
65140,4743.226
65150,4804.591
65160,4787.695
65170,4908.569
65180,5231.829
65190,5240.594
65200,4949.479
65210,4863.350
65220,4748.247
65230,4761.930
65240,4780.352
65250,4699.910
65260,4750.257
65270,4703.091
65280,4725.000
65290,4705.301
65300,4737.902
65310,4709.821
65320,3018.660
65330,2223.715
65340,1924.880
65350,1796.037
65360,1757.866
